return,price_range,body_size,Volume,log_return,direction
0.012219587816888564,698.130000000001,201.0,937.578122,0.012145531336431646,Green
-0.004264264264264264,512.2200000000012,71.0,1010.442838,-0.0042733821691247,Red
0.0008450449363651848,363.0,14.0099999999984,1255.478351,0.0008446880869147719,Green
0.0044726632413611776,317.0,74.22000000000116,1068.054734,0.004462690608222038,Green
0.007614106639477042,299.9900000000016,126.95000000000073,1070.422615,0.0075852656359864015,Green
0.01317980897550836,402.67999999999665,221.4200000000019,896.537944,0.013093710971599667,Green
-0.003581969948347321,375.22000000000116,60.970000000001164,929.761738,-0.0035884005634754454,Red
0.0022175197622224833,321.02000000000044,37.61000000000058,830.785144,0.002215064694046146,Green
0.0015901870808329706,276.9900000000016,27.029999999998836,1103.392744,0.0015889240721264745,Green
-0.028431080591340942,785.2599999999984,484.03999999999724,1172.708274,-0.028843071447029564,Red
0.0010027240164216065,382.89999999999964,16.549999999999272,1140.827478,0.001002221624507342,Green
-0.0031159266340910438,300.5,51.47999999999956,1030.651665,-0.003120791241286546,Red
0.010034902160462458,327.5699999999997,165.34999999999854,471.806854,0.009984886850619986,Green
-0.0019732152409389038,148.34000000000015,32.82999999999811,259.476686,-0.001975164594884442,Red
-0.004939759036144578,189.79000000000087,82.0,402.045227,-0.004951999973972339,Red
-0.0036472329392770435,185.45000000000073,60.18000000000029,526.987415,-0.0036539003099064792,Red
-0.001218370570785169,198.0099999999984,20.030000000002474,631.593515,-0.001219113387621179,Red
0.016458637206568837,360.0099999999984,270.25,624.785297,0.0163246618727782,Green
-0.009605037686786336,327.3799999999974,160.3100000000013,786.638636,-0.009651463582094691,Red
-0.017585409653708296,406.2399999999998,290.25,926.819037,-0.01774186996268449,Red
-0.002893631297595059,361.78000000000065,46.92000000000007,891.972764,-0.0028978259424295226,Red
0.015057219538245962,343.97999999999956,243.3199999999979,889.593692,0.014944984834106728,Green
0.00829659457770678,303.96999999999935,136.22999999999956,928.568326,0.00826236702137257,Green
0.020676687186254577,480.25,342.2000000000007,829.667165,0.02046582614125492,Green
-0.000136157274675947,226.88999999999942,2.2999999999992724,758.742108,-0.00013616654491918146,Red
-0.004992277811300883,347.01000000000204,84.13999999999942,780.126895,-0.005004780859993149,Red
-0.00029746646795836664,226.96000000000276,4.990000000001601,837.151453,-0.0002975107198840028,Red
0.0008342272902640847,169.9200000000019,13.9900000000016,537.793754,0.0008338795160799595,Green
-0.0009519848586808226,228.15999999999985,16.0,729.948339,-0.0009524382840586814,Red
0.01095885352799319,342.1800000000003,184.0099999999984,839.510079,0.010899240424748567,Green
0.005583501865389327,168.13000000000102,94.78000000000247,639.864961,0.005567971899759348,Green
-0.003555989851076125,299.9599999999991,60.70000000000073,723.097184,-0.003562327411647896,Red
5.7816972703283496e-05,225.76000000000204,0.9799999999995634,786.542762,5.781530136649409e-05,Green
-0.012275367500008951,256.97000000000116,208.08000000000175,811.636768,-0.01235133212623288,Red
-0.00013498226715250725,194.9900000000016,2.2599999999983993,833.027889,-0.0001349913780785802,Red
-0.010820227009558266,340.65999999999985,181.0,775.910726,-0.010879191390234308,Red
0.0009916851940373103,244.9399999999987,16.409999999999854,698.237458,0.0009911937991210894,Green
-0.008871649360058001,283.4399999999987,146.95000000000073,721.569884,-0.008911236752138516,Red
0.02003837251796818,340.27000000000044,328.9900000000016,577.84518,0.019840246704216056,Green
-0.0016707469994625642,191.09000000000015,27.979999999999563,640.796589,-0.0016721442537531606,Red
-0.001731561856832258,220.66999999999825,28.94999999999709,443.503664,-0.0017330627428991745,Red
0.0029322842458324705,181.5600000000013,48.93999999999869,215.643791,0.002927993486154764,Green
-0.007885183036730506,220.9399999999987,131.9900000000016,175.762476,-0.007916435488435958,Red
-0.006682318945277226,169.04999999999927,111.0,257.126876,-0.006704745602404932,Red
-0.009189755943591634,250.97999999999956,151.97999999999956,359.77685,-0.00923224224354621,Red
0.00817893323568903,215.01000000000022,134.02000000000044,271.768469,0.0081456670262292,Green
-0.004865006216699433,167.88999999999942,80.36999999999898,324.37927,-0.004876878882156544,Red
-0.026743286349336096,724.869999999999,439.64999999999964,834.594917,-0.02710739433846838,Red
-0.012499374999999986,572.2399999999998,199.98999999999978,914.068253,-0.01257814929566798,Red
0.013875940584847717,489.9899999999998,219.23999999999978,734.469015,0.013780551120773516,Green
0.005013551319615127,279.9599999999991,80.31999999999971,295.322998,0.005001025320246764,Green
0.0027395984075424718,326.9200000000001,44.11000000000058,311.773627,0.0027358525476999687,Green
0.003343447913627775,191.95000000000073,53.97999999999956,220.148967,0.0033378710188996753,Green
0.015248481541133134,499.0599999999995,247.01000000000022,265.042205,0.015133391932950322,Green
-0.017996473306579067,334.4299999999985,295.96999999999935,301.07974,-0.01816037929662413,Red
-0.01664051396985614,414.2399999999998,269.89000000000124,581.369323,-0.01678052270718939,Red
-0.0057621630505215226,346.7999999999993,91.86000000000058,878.804115,-0.005778828361694215,Red
0.011816975056277273,269.9899999999998,187.29999999999927,765.781916,0.011747699821619719,Green
-0.022435419566176153,517.0,359.6399999999994,948.18878,-0.022690922364967094,Red
0.0005456587822278139,330.0,8.530000000000655,638.906874,0.0005455099646078867,Green
0.008164434393942521,423.9899999999998,127.69999999999891,821.479933,0.008131285704099697,Green
-0.0007254873734122,188.86000000000058,11.43999999999869,782.811957,-0.0007257506667283356,Red
0.007128936626736957,168.98999999999978,112.29999999999927,814.233803,0.007103645884286572,Green
-0.02440909196917237,514.9599999999991,387.25,776.730486,-0.02471193204539268,Red
-0.05306702863421886,901.0,821.0,1812.077172,-0.054526968273855274,Red
0.036422525597269634,632.5900000000001,533.5900000000001,1376.251498,0.035774903932450745,Green
0.01425288749235193,308.09000000000015,216.40999999999985,938.8521,0.014152270024056493,Green
-0.004281821720513819,264.0,66.0,766.948091,-0.004291014971095593,Red
-0.048124509724716207,1019.9899999999998,738.6400000000012,1408.745552,-0.049321040270168356,Red
-0.07980488244105671,1538.0100000000002,1169.9299999999985,2512.360318,-0.0831695471225484,Red
0.0600469238210667,1888.0,810.0299999999988,4047.595,0.05831317489991099,Green
0.037899271921051414,728.1900000000005,541.880000000001,1684.153594,0.037198739496473045,Green
-0.008062388364464731,593.2199999999993,119.47999999999956,1220.080175,-0.008095065171453546,Red
0.010868532815913427,519.7800000000007,160.20000000000073,723.505895,0.010809894803307445,Green
0.01990268456375834,465.34000000000015,296.5499999999993,516.53504,0.019707215454181765,Green
-0.01953468416536366,743.9099999999999,296.85999999999876,835.157357,-0.019728007928944854,Red
-0.0007201487278268276,340.0400000000009,10.730000000001382,357.169686,-0.0007204081594822655,Red
-0.020773307005702034,440.0,309.2999999999993,692.058431,-0.020992107593275727,Red
0.023238664413636603,607.6800000000003,338.4500000000007,700.812816,0.022972758306669727,Green
0.02303969658863513,479.0,343.34999999999854,629.83399,0.022778290311092426,Green
-0.0003705916807742701,619.0,5.649999999999636,689.518478,-0.00037066036684135637,Red
-0.0017083991040746285,234.3799999999992,26.040000000000873,451.618264,-0.0017098600820167236,Red
-0.0007955533102835666,446.78000000000065,12.110000000000582,496.7602,-0.000795869930755113,Red
0.01069829645086793,286.5400000000009,162.46999999999935,328.505784,0.010641474582928497,Green
-0.030555736530067105,690.0,469.0,745.572239,-0.03103229592632525,Red
-0.0023340053763440567,392.1700000000001,34.72999999999956,660.538131,-0.0023367334125532673,Red
0.014618807619401777,309.7099999999991,217.02000000000044,360.08061,0.014512982958145985,Green
0.008516638915223912,300.0,128.27999999999884,330.36536,0.008480576952501524,Green
-0.02498657060700853,433.0,379.5599999999995,390.22899,-0.025304034342745356,Red
-0.020403310090994414,645.7700000000004,302.0100000000002,1244.813107,-0.0206143329328982,Red
0.015586206896551724,418.0,226.0,587.911186,0.015465989519996424,Green
-0.004511068857802546,428.97999999999956,66.43000000000029,597.657793,-0.004521274432521611,Red
-0.04156791808873716,688.9500000000007,608.9699999999993,1156.79025,-0.04245657773289635,Red
0.03464893799203707,576.8600000000006,487.60999999999876,1087.916231,0.03406217883341795,Green
0.007115456773290789,315.0,103.53999999999905,664.173421,0.007090261358068701,Green
0.02019787089875749,413.6100000000006,296.0,508.127496,0.019996599559557106,Green
-0.0012039016568680143,203.53000000000065,18.020000000000437,359.334537,-0.001204626928630071,Red
-0.009802019802033117,190.98999999999978,146.53999999999905,291.787757,-0.009850375848889401,Red
-0.005785134015966499,213.9300000000003,85.63999999999942,399.711358,-0.005801932723605399,Red
0.0025282276858937633,261.5599999999995,37.210000000000946,393.305328,0.0025250370948402,Green
-0.01982470063360158,360.0,292.52000000000044,425.531853,-0.020023846409597115,Red
-0.013636866869637415,353.52000000000044,197.07999999999993,714.207127,-0.013730703002447917,Red
0.011612468123669572,329.9500000000007,165.29999999999927,800.714763,0.011545560889626405,Green
-0.02860634678147345,730.0,411.9599999999991,1151.731682,-0.02902348273551972,Red
0.00947456008418012,382.0400000000009,132.53999999999905,647.904981,0.009429957942251226,Green
0.007577195467422081,238.57999999999993,106.98999999999978,421.451308,0.007548632714813506,Green
-0.01737738371683912,350.0100000000002,246.95000000000073,602.167204,-0.017530142737424443,Red
0.018660944206008525,456.34000000000015,260.8799999999992,759.187875,0.018488965021572063,Green
-0.007314154743246194,331.27000000000044,104.15999999999985,730.701129,-0.0073410343208440455,Red
0.005859895860228337,315.6800000000003,82.84000000000015,506.310346,0.005842793450185318,Green
-0.016920998536528117,407.3299999999999,240.61000000000058,740.318537,-0.017065794349661774,Red
-0.04184505989362582,847.6900000000005,584.9500000000007,2131.528444,-0.042745781200974296,Red
