open time,close_position,return_lag_1h,log_return_1h,gk_avg_3h,log_return_3h,gk_lag_1h,hl_range_pct,trade_intensity,atr_lag_3h,log_return_6h,target_class
2018-01-02 00:00:00,0.7862730847985155,-0.0053667391779407,0.0272784966849608,0.0106051139268807,0.0197575228916572,0.0067935576056596,3.402470252748909,1.356145067589163,282.98086134593837,0.04575912824754,0
2018-01-02 01:00:00,0.04761904761678,0.0272784966849608,-0.0109697586430368,0.010636736803775,0.0109419988639832,0.017502669758359,1.5441176470588236,1.3377837116154874,273.39222839265716,0.0267992970042802,0
2018-01-02 02:00:00,0.4423358184838464,-0.0109697586430368,-0.0057518040735201,0.0130558138950236,0.0105569339684036,0.0076139830473065,2.073140068037272,2.008062578423259,264.2206406503245,0.0091199997379677,0
2018-01-02 03:00:00,0.3954937990911188,-0.0057518040735201,-0.0125184978330943,0.011999166324134,-0.0292400605496514,0.0140507888794054,2.3066128092570075,1.443954258358158,278.9191663181585,-0.0094825376579942,0
2018-01-02 04:00:00,0.4016282454825207,-0.0125184978330943,-0.0171046978438873,0.0194122787876532,-0.0353749997505018,0.0143327270456903,4.500693592213483,1.7630753667172483,273.9963687240043,-0.0244330008865187,1
2018-01-02 05:00:00,0.4941992351744019,-0.0171046978438873,0.0030151090032738,0.0174250694141056,-0.0266080866737078,0.029853320437864,1.1717975689130669,1.016439627177259,274.448770958004,-0.0160511527053042,1
2018-01-02 06:00:00,0.7217660519342509,0.0030151090032738,0.006738869377591,0.0177710561465912,-0.0073507194630225,0.0080891607587627,2.241705253025426,1.0191368350618937,276.8467158895752,-0.0365907800126738,1
2018-01-02 07:00:00,0.9191351556853464,0.006738869377591,0.0065431313879145,0.01129971856616,0.0162971097687791,0.0153706872431471,1.5737090609308215,0.8056231232490648,299.2733790403198,-0.0190778899817227,0
2018-01-02 08:00:00,0.1710210319357384,0.0065431313879145,-0.0012681349282014,0.0110112378049664,0.0120138658373039,0.0104393076965705,1.0311351641779387,0.8765715334495733,288.9174233945826,-0.014594220836404,1
2018-01-02 09:00:00,0.637920551244534,-0.0012681349282014,0.009404026045941,0.0089149974786464,0.0146790225056539,0.0072237184751819,1.4671424323520574,0.8684797146678556,289.50617886639816,0.0073283030426313,1
2018-01-02 10:00:00,0.7344213649511091,0.009404026045941,0.0079964886342263,0.00887169067025,0.0161323797519657,0.0090819662641871,1.5905604719764033,0.9940793896344772,283.8257375187983,0.0324294895207451,0
2018-01-02 11:00:00,0.5173015411155995,0.0079964886342263,-0.0051756122925849,0.0092310886788989,0.0122249023875822,0.0103093872713812,1.274647887323949,0.9234828058240344,273.3674705531698,0.0242387682248862,0
2018-01-02 12:00:00,0.2764798623852422,-0.0051756122925849,-7.116635732070071e-05,0.0086363865449559,0.0027497099843206,0.0083019125011285,1.034469465580952,1.06160486560722,267.93907979937194,0.0174287324899746,1
2018-01-02 13:00:00,0.9752341876720808,-7.116635732070071e-05,0.0274887327232895,0.0092273841312316,0.022241954073384,0.0072978598623581,2.9180712846322185,1.8146448191395752,264.20628838513113,0.0383743338253499,0
2018-01-02 14:00:00,0.1298799365653581,0.0274887327232895,-0.0145723259632109,0.0098462118769145,0.012845240402758,0.0120823800302083,1.9383214777085025,1.4470000236871403,257.616553500479,0.0250701427903403,1
2018-01-02 15:00:00,0.7831136630221844,-0.0145723259632109,0.0018739200561036,0.0113665887351111,0.0147903268161824,0.0101583957381774,1.679251250727715,1.2722450789009092,249.18251396473053,0.0175400368005031,0
2018-01-02 16:00:00,0.0195044398767134,0.0018739200561036,-0.0073321308462109,0.0115032690369829,-0.0200305367533182,0.0118589904369479,1.8976425347424024,1.4254196208122862,260.2830486815355,0.0022114173200657,1
2018-01-02 17:00:00,0.9337603235822104,-0.0073321308462109,0.0138825657531971,0.0124547602490689,0.00842435496309,0.0124924209358236,2.152757619738749,1.2142385708628505,260.6099737757116,0.0212695953658479,1
2018-01-02 18:00:00,0.8290718601925547,0.0138825657531971,0.0564324609949995,0.0202294065897972,0.0629828959019858,0.0130128693744355,6.821467764060355,2.3866515102305943,258.4156899345893,0.0777732227181682,1
2018-01-02 19:00:00,0.2544061842569688,0.0564324609949995,0.0104221802910357,0.0315504142133075,0.0807372070392325,0.0351829294591326,6.743411786665761,2.8595750890804945,258.3781406535472,0.0607066702859142,1
2018-01-02 20:00:00,0.0910483888856333,0.0104221802910357,0.0012379702263641,0.0342965822116018,0.0680926115123994,0.0464554438063544,3.0527421869703715,1.4881618697454393,261.1118448925795,0.0765169664754895,0
2018-01-02 21:00:00,0.3700840419868297,0.0012379702263641,-0.0039805238100419,0.0289262075202406,0.0076796267073578,0.0212513733693184,2.72923416187961,0.9617498947271268,313.50171311453806,0.0706625226093437,1
2018-01-02 22:00:00,0.3380981793482691,-0.0039805238100419,0.0072941247758444,0.0186499633487609,0.0045515711921666,0.019071805385049,2.297235938475508,0.8575033819500495,362.0723050349282,0.085288778231399,0
2018-01-02 23:00:00,0.2616343876180307,0.0072941247758444,-0.0084716166365908,0.0158069145817356,-0.0051580156707885,0.0156267112919154,1.956237466022401,0.784164566078502,368.3749975324333,0.0629345958416109,1
2018-01-03 00:00:00,0.4302080985489401,-0.0084716166365908,0.0067518908683803,0.0135215427994341,0.0055743990076338,0.0127222270682424,1.801884730004943,0.7470801313517722,370.7046405658309,0.0132540257149917,1
2018-01-03 01:00:00,0.8267452074186534,0.0067518908683803,0.003072867572437,0.0112793533858076,0.0013531418042264,0.0122156900381445,1.305870445344134,0.7850315232865569,368.51073766827153,0.0059047129963931,1
2018-01-03 02:00:00,0.7017150782667383,0.003072867572437,0.0126104365641553,0.0125237704842207,0.0224351950049725,0.0089001430510362,2.498056045847333,0.998633403283263,362.6942564062521,0.017277179334184,0
2018-01-03 03:00:00,0.1245295368984063,0.0126104365641553,-0.012712331093958,0.0166689721150561,0.0029709730426343,0.0164554783634814,3.71151176671847,1.1585250480112848,355.8032380915198,0.0085453720502681,1
2018-01-03 04:00:00,0.6964435211095346,-0.012712331093958,0.0134842842569543,0.0178263099347438,0.0133823897271515,0.0246512949306509,2.147252334606777,0.9074259895298766,344.21229251355413,0.014735531531378,0
2018-01-03 05:00:00,0.4093404037394491,0.0134842842569543,-0.0021101286636516,0.015665006852328,-0.0013381755006551,0.0123721565100993,1.434347477982383,0.8255669444856168,346.40498590544314,0.0210970195043174,1
2018-01-03 06:00:00,0.9198794604199778,-0.0021101286636516,0.0168462266166713,0.0129170723298052,0.0282203822099742,0.0099715691162338,2.7430961717236397,1.1476038481533448,360.9467726264829,0.0311913552526084,0
2018-01-03 07:00:00,0.2242273855050643,0.0168462266166713,-0.0047763141876714,0.0113547672222299,0.0099597837653484,0.0164074913630828,1.1688859591298597,0.8811875189336564,358.20128886744845,0.0233421734925001,0
2018-01-03 08:00:00,0.3758013113895828,-0.0047763141876714,-0.0110969404967372,0.0116402338123235,0.0009729719322626,0.0076852411873733,1.8196191457608304,1.042920540312915,347.9711968054878,-0.0003652035683924,0
2018-01-03 09:00:00,0.1315624999978357,-0.0110969404967372,-0.0326965321725248,0.0131433781253075,-0.0485697868569336,0.0108279688865145,4.1873307075280355,1.4148575234685594,352.98182560509576,-0.0203494046469593,0
2018-01-03 10:00:00,0.4334042553130003,-0.0326965321725248,-0.0044478968287664,0.0220234099401001,-0.0482413694980286,0.0209169243020349,4.877019553043641,1.3467824542459088,340.4345523475889,-0.0382815857326802,1
2018-01-03 11:00:00,0.926920117499178,-0.0044478968287664,0.0188112010394952,0.0268643878125063,-0.0183332279617961,0.0343253366317512,3.882132104100123,0.8783183087514249,335.6170843227611,-0.0173602560295334,0
2018-01-03 12:00:00,0.1252255865218242,0.0188112010394952,-0.0191952103434663,0.0245358795077425,-0.0048319061327374,0.025350902503733,2.760968858131482,0.7985361752633402,355.0730068711353,-0.0534016929896712,1
2018-01-03 13:00:00,0.9284560161796492,-0.0191952103434663,0.0276434407032543,0.0187662838881717,0.0272594313992833,0.0139313993877434,3.2913452826048046,0.6770332635613951,380.0677920946256,-0.0209819380987452,0
2018-01-03 14:00:00,0.1116830718892689,0.0276434407032543,-0.0043791411089032,0.014757636312488,0.0040690892508849,0.0170165497730388,1.9439341560001933,0.8834140081045303,393.7658069450096,-0.014264138710911,1
2018-01-03 15:00:00,0.9999999999589558,-0.0043791411089032,0.0163402898290801,0.0124451190688159,0.0396045894234314,0.0133249597766821,1.6206181150835834,0.8585787232324863,394.1368207346517,0.034772683290694,0
2018-01-03 16:00:00,0.4741088262167678,0.0163402898290801,-0.0015783610093815,0.0103204143200086,0.0103827877107955,0.0069938476567269,1.5194476237936403,0.8219169740854819,400.907762110748,0.0376422191100788,0
