Volume,Price_Range,size,return,log_return,Candle_Color
527.99485,594.6399999999994,424.3500000000058,0.004414336132633827,0.004404621529411836,Green(UP)
355.37669,237.18999999998778,65.79000000000815,-0.0006813781092343475,-0.0006816103528012845,Red(DOWN)
448.41508,347.49000000000524,269.0500000000029,0.0027884143327709826,0.002784533917322405,Green(UP)
387.5824,254.6999999999971,90.91000000000349,-0.0009395647286305711,-0.00094000639624207,Red(DOWN)
630.80373,367.2800000000134,161.8700000000099,-0.0016745173568633682,-0.001675920928141118,Red(DOWN)
1390.59074,837.6500000000087,511.20999999999185,0.00529724946323905,0.005283268389723053,Green(UP)
1587.60159,900.8800000000047,505.3500000000058,0.005208934608724394,0.005195415036899531,Green(UP)
1899.91498,1037.8800000000047,346.8399999999965,0.003556554174388016,0.0035502445914139605,Green(UP)
799.71144,462.1299999999901,157.7899999999936,0.0016122702152209956,0.0016109719028971192,Green(UP)
813.64324,697.8600000000006,501.9899999999907,0.00512098883163527,0.005107921162267614,Green(UP)
1070.42711,485.38000000000466,64.0399999999936,0.000649967719826092,0.0006497565822911986,Green(UP)
846.16971,448.0,280.5,-0.0028450578454524006,-0.0028491127152433316,Red(DOWN)
507.38037,222.17999999999302,38.80999999999767,-0.00039476557729606305,-0.00039484351773932784,Red(DOWN)
317.54844,262.9400000000023,23.669999999998254,0.00024086038136734062,0.0002408313791625189,Green(UP)
314.26227,314.1999999999971,122.19000000000233,-0.0012430774401944074,-0.0012438507018380182,Red(DOWN)
465.14321,400.8000000000029,224.1600000000035,-0.0022832889750939935,-0.002285899654079319,Red(DOWN)
292.09859,295.0599999999977,89.99000000000524,0.0009187339541875007,0.0009183121764626881,Green(UP)
368.90158,465.66999999999825,264.50999999999476,0.0026979804161566174,0.002694347400064123,Green(UP)
274.6885,251.5399999999936,104.50999999999476,-0.001063125181133549,-0.0010636906995556547,Red(DOWN)
304.49957,337.1399999999994,199.00999999999476,-0.0020265782050327163,-0.002028634493265568,Red(DOWN)
249.97787,207.75,125.2100000000064,0.0012776400240814524,0.0012768245365916496,Green(UP)
211.92338,169.7899999999936,1.3299999999871943,1.3553972990368162e-05,1.3553881136148026e-05,Green(UP)
454.46141,254.86999999999534,144.35000000000582,0.0014710448739513348,0.0014699639473720089,Green(UP)
303.67578,400.9600000000064,365.79999999998836,-0.0037223266434228673,-0.003729271741214782,Red(DOWN)
671.7915,447.41999999999825,215.7100000000064,-0.0022032339564611965,-0.002205664647304627,Red(DOWN)
330.6856,259.6000000000058,98.95000000001164,0.0010128941061438466,0.0010123814750401514,Green(UP)
279.11118,211.5300000000134,100.06999999999243,0.0010233223832622257,0.001022799145842213,Green(UP)
336.79692,216.97000000000116,1.2799999999988358,-1.3075981669096305e-05,-1.3076067160501955e-05,Red(DOWN)
463.20054,318.4600000000064,84.93000000000757,0.0008676231599912999,0.0008672469925827738,Green(UP)
329.4416,251.76999999998952,61.98999999999069,0.00063272501978851,0.00063252493370848,Green(UP)
737.78425,637.2300000000105,377.1100000000006,-0.003846685445664592,-0.0038541029681508666,Red(DOWN)
575.11901,324.6899999999878,46.65000000000873,0.00047768768441287915,0.00047757362797168145,Green(UP)
251.44705,362.22000000000116,311.65999999998894,0.003189819107800338,0.0031847424277592707,Green(UP)
237.21797,229.27999999999884,54.69999999999709,-0.0005580706711314744,-0.0005582264505284096,Red(DOWN)
330.48168,418.7700000000041,204.6999999999971,0.002089595143237787,0.0020874149758896175,Green(UP)
441.69473,504.7700000000041,432.7600000000093,0.004408439315096748,0.004398750610773075,Green(UP)
536.3759,434.429999999993,236.59000000001106,-0.002399516749760911,-0.002402400203597804,Red(DOWN)
289.70747,218.94000000000233,54.820000000006985,0.0005573266134235093,0.000557171364626723,Green(UP)
253.83122,275.9400000000023,196.75,-0.001999141410677498,-0.002001142361100733,Red(DOWN)
254.43352,237.4100000000035,7.080000000001746,-7.208270451865651e-05,-7.20853026016363e-05,Red(DOWN)
237.36247,272.3500000000058,89.91000000000349,-0.0009154551556284302,-0.0009158744406099882,Red(DOWN)
187.53679,122.08000000000175,103.94999999999709,0.001059378927765818,0.0010588181819027476,Green(UP)
151.23775,158.49000000000524,39.529999999998836,-0.0004024331681487416,-0.00040251416610768254,Red(DOWN)
238.65677,334.79999999998836,169.49000000000524,0.001726178879143802,0.0017246907446605273,Green(UP)
212.64998,235.22000000000116,1.5199999999895226,1.545383542833988e-05,1.5453716019162743e-05,Green(UP)
149.6113,195.17999999999302,92.49000000000524,0.0009403310201061991,0.0009398891858510788,Green(UP)
118.31169,196.06999999999243,182.70999999999185,-0.0018558380229529495,-0.0018575622238920352,Red(DOWN)
511.7393,491.00999999999476,407.7300000000105,-0.004149131000622176,-0.004157762528485806,Red(DOWN)
341.13546,305.09000000001106,208.8399999999965,-0.0021340463988528684,-0.0021363267206550205,Red(DOWN)
331.79062,176.67999999999302,85.26999999998952,0.000873200923972837,0.0008728199058335648,Green(UP)
186.71771,207.02999999999884,95.84999999999127,-0.0009806882682057208,-0.0009811694575690068,Red(DOWN)
316.47526,387.6200000000099,128.38999999999942,0.001314910588333125,0.0013140468504813524,Green(UP)
281.94319,338.7800000000134,80.04999999998836,-0.0008187582265767218,-0.0008190935921615755,Red(DOWN)
776.65874,690.2900000000081,165.09999999999127,0.0016900406142042771,0.0016886141025809266,Green(UP)
492.23074,579.5899999999965,173.91999999999825,0.0017773225012584761,0.0017757449325773841,Green(UP)
454.56381,394.7199999999866,6.190000000002328,6.314459254806414e-05,6.314259901221734e-05,Green(UP)
358.65597,405.36999999999534,304.0899999999965,-0.0031018460007770326,-0.00310666669636789,Red(DOWN)
301.29033,350.5199999999895,187.82000000000698,0.0019218040032092857,0.0019199597004433964,Green(UP)
306.85684,254.00999999999476,160.72000000000116,0.0016413581401181973,0.0016400125840046061,Green(UP)
680.46167,654.0,196.07000000000698,0.001999089719334278,0.0019970941985221475,Green(UP)
327.78368,305.88000000000466,220.80999999999767,0.0022468420731836755,0.0022443216980832055,Green(UP)
407.85275,401.4499999999971,198.69000000000233,0.0020172286289911797,0.0020151967553640065,Green(UP)
469.68089,514.1300000000047,331.6000000000058,-0.003359838841216365,-0.0033654957742120443,Red(DOWN)
494.23065,582.7299999999959,146.38000000000466,-0.0014881519700222943,-0.001489260367944731,Red(DOWN)
567.37864,896.2799999999988,542.1999999999971,0.0055204163261374515,0.005505234674992515,Green(UP)
1613.41986,683.0299999999988,55.970000000001164,0.0005667307483174888,0.0005665702170960571,Green(UP)
522.19415,476.4400000000023,222.18000000000757,0.0022484351880816093,0.0022459112402647956,Green(UP)
645.5066,463.3099999999977,428.5199999999895,0.004326842833482177,0.004317508963469359,Green(UP)
939.38016,492.0,133.9100000000035,0.0013462879660797312,0.0013453825329939177,Green(UP)
803.84933,381.68000000000757,87.7899999999936,-0.0008814257028111807,-0.0008818143868601135,Red(DOWN)
555.89718,368.7299999999959,193.5100000000093,-0.001944585493579223,-0.0019464786546239462,Red(DOWN)
674.33231,625.6900000000023,275.20999999999185,-0.002770978677731302,-0.002774824946075764,Red(DOWN)
447.39111,307.5399999999936,43.5,-0.0004392010014994423,-0.00043929747850883786,Red(DOWN)
525.86727,348.66999999999825,232.0399999999936,-0.002343838383838319,-0.0023465894726020886,Red(DOWN)
667.86775,698.2299999999959,492.02999999999884,0.004981676243996523,0.004969308751785001,Green(UP)
624.14409,570.7000000000116,102.8700000000099,-0.001036369235983299,-0.0010369066379098835,Red(DOWN)
631.22473,666.0299999999988,335.3899999999994,0.0033824096544958085,0.0033767021733655373,Green(UP)
3487.88537,2583.2899999999936,1244.5299999999988,0.012508782069000164,0.012431193609336533,Green(UP)
3664.96939,1986.929999999993,1410.9199999999983,0.014005971786144562,0.013908794487097568,Green(UP)
2145.59016,760.4100000000035,10.720000000001164,0.00010494581633798001,0.00010494030991108433,Green(UP)
1517.05213,908.679999999993,326.72000000000116,-0.003198162231360306,-0.0032032872822693667,Red(DOWN)
834.3056,475.49000000000524,93.14999999999418,-0.0009147423770240497,-0.0009151610091453735,Red(DOWN)
631.18014,392.3999999999942,78.41000000000349,0.000770699008569134,0.0007704021725926193,Green(UP)
1458.54383,518.5,310.1600000000035,0.003046243061831815,0.0030416126645963796,Green(UP)
1010.1979,729.929999999993,514.9799999999959,-0.005042550003965615,-0.005055306561023622,Red(DOWN)
365.15756,484.070000000007,400.0599999999977,0.003937136509181183,0.003929406270595128,Green(UP)
435.86784,342.7100000000064,223.6200000000099,0.0021920954774136323,0.0021896963415728343,Green(UP)
980.37078,774.3800000000047,193.13999999999942,-0.0018891658091701854,-0.0018909525335311388,Red(DOWN)
558.30589,386.9499999999971,126.80999999999767,-0.0012427178605143297,-0.001243490674681079,Red(DOWN)
392.40922,367.3099999999977,238.0,-0.0023352642763634166,-0.0023379952585221527,Red(DOWN)
426.32949,305.27999999999884,30.419999999998254,0.00029918076399474823,0.000299136018354406,Green(UP)
289.09956,258.7600000000093,41.06999999999243,-0.0004038026866888606,-0.00040388423694792886,Red(DOWN)
341.58829,203.2800000000134,76.44999999999709,0.0007519645997295591,0.0007516820160030689,Green(UP)
336.00222,245.9100000000035,77.05999999999767,0.0007573950446156168,0.0007571083657324233,Green(UP)
526.07792,374.5399999999936,155.72000000000116,-0.0015293575863335339,-0.0015305282473721186,Red(DOWN)
455.62174,377.6000000000058,240.27000000000407,0.0023633546356896166,0.002360566305467213,Green(UP)
490.40273,282.0500000000029,181.88999999999942,-0.0017848962976134205,-0.0017864911230246082,Red(DOWN)
716.36897,343.74000000000524,316.3999999999942,-0.0031104021718549716,-0.003115249526782199,Red(DOWN)
1572.48188,980.5500000000029,575.9199999999983,-0.005679304677655659,-0.0056954932507893175,Red(DOWN)
725.09465,328.5600000000122,79.97000000000116,-0.0007931103632360288,-0.0007934250416543187,Red(DOWN)
744.04629,344.429999999993,114.08000000000175,-0.0011322978022623895,-0.001132939335735949,Red(DOWN)
2490.75719,1130.9100000000035,657.1100000000006,-0.006529520016534712,-0.006550930583732837,Red(DOWN)
8692.12932,2989.4900000000052,2027.4300000000076,-0.020278418546806933,-0.020486848239694367,Red(DOWN)
2402.7833,761.3999999999942,218.67999999999302,-0.0022325161257125974,-0.0022350119051088024,Red(DOWN)
2384.90474,1229.0299999999988,456.2700000000041,-0.004668507998990767,-0.004679439518318654,Red(DOWN)
1551.15869,941.6000000000058,526.4600000000064,-0.00541195008250645,-0.005426647736987497,Red(DOWN)
1482.07032,876.3399999999965,298.88000000000466,-0.0030891715071060316,-0.003093952846864357,Red(DOWN)
1820.47033,688.7100000000064,81.36000000000058,0.000843528474632826,0.00084317290443079,Green(UP)
1161.95008,694.1900000000023,32.11999999999534,-0.0003327347836508645,-0.00033279015215129565,Red(DOWN)
708.70971,808.7599999999948,662.7700000000041,0.006867995361302691,0.006844518114278766,Green(UP)
810.74206,368.84999999999127,209.38000000000466,-0.002154913564171301,-0.0021572387313625774,Red(DOWN)
817.8225,560.8799999999901,313.8899999999994,0.003237494662450254,0.003232265260340026,Green(UP)
751.04704,660.3600000000006,361.34000000001106,-0.0037148721029802256,-0.003721789376856738,Red(DOWN)
677.26436,403.25,29.020000000004075,-0.0002994618767076042,-0.0002995067243690636,Red(DOWN)
1257.71877,661.3099999999977,352.9400000000023,-0.003643133528368756,-0.0036497859012246422,Red(DOWN)
1105.11271,577.1000000000058,250.38999999999942,-0.0025940376191916662,-0.002597407964573366,Red(DOWN)
705.86066,551.6699999999983,217.20999999999185,0.0022561459488878903,0.00225360467322464,Green(UP)
1870.78889,1377.0699999999924,1207.699999999997,-0.012516062210746746,-0.012595047869015408,Red(DOWN)
1326.50987,564.7600000000093,372.77999999999884,0.003912291540968275,0.003904658430575696,Green(UP)
917.59892,603.9100000000035,288.90000000000873,0.0030201629591701854,0.003015611428959425,Green(UP)
613.22404,686.1000000000058,513.179999999993,-0.005348633606403529,-0.005362988756972086,Red(DOWN)
713.60141,567.570000000007,528.1900000000023,0.005534678160544986,0.005519418109794262,Green(UP)
1835.63994,1508.1399999999994,826.1100000000006,-0.008608807137647445,-0.008646076971179915,Red(DOWN)
1048.36101,524.3300000000017,246.9100000000035,-0.0025953666645223803,-0.0025987404673519687,Red(DOWN)
1277.78686,791.6900000000023,495.99000000000524,0.005227109304958606,0.00521349538945761,Green(UP)
2131.52699,976.8300000000017,96.0,-0.0010064580006648913,-0.0010069648196083087,Red(DOWN)
3066.43677,1454.890000000014,205.77000000000407,0.002159453446394132,0.0021571251780562305,Green(UP)
1545.18588,999.0399999999936,705.9000000000087,-0.007392105265087018,-0.007419562268936283,Red(DOWN)
5296.00136,2347.090000000011,757.0499999999884,-0.007986781430999434,-0.008018846615680046,Red(DOWN)
2090.92444,1352.3399999999965,211.8000000000029,0.0022524532118781376,0.0022499202420266087,Green(UP)
1331.27114,805.7199999999866,1.2700000000040745,1.347585625276626e-05,1.347576545412975e-05,Green(UP)
1050.42711,648.5200000000041,263.8899999999994,-0.0028000754213350003,-0.002804002965844776,Red(DOWN)
953.6077,996.0,486.9600000000064,0.005181417166966385,0.0051680398142366305,Green(UP)
743.64746,830.1300000000047,821.9599999999919,0.00870084642608035,0.008663212203987383,Green(UP)
577.31311,410.9400000000023,230.31999999999243,-0.00241701912238649,-0.002419944828381113,Red(DOWN)
552.16219,340.929999999993,74.69000000000233,0.0007857092438182579,0.0007854007358980184,Green(UP)
596.76178,415.6600000000035,151.47999999999593,-0.001592258604324535,-0.0015935275952761335,Red(DOWN)
3219.21675,1607.4199999999983,206.83000000000175,-0.0021775287622671077,-0.0021799030253325585,Red(DOWN)
1051.54436,782.7600000000093,749.1000000000058,-0.007903816326746001,-0.00793521704947969,Red(DOWN)
686.14805,690.75,396.33000000000175,0.00421502509201791,0.004206166757100218,Green(UP)
347.93364,285.99000000000524,48.33999999999651,0.0005119448141705616,0.0005118138151318402,Green(UP)
515.64221,570.5599999999977,377.5599999999977,-0.003996503112701766,-0.004004510472679754,Red(DOWN)
1274.59624,1112.8399999999965,873.4499999999971,-0.009282635939152553,-0.00932598809422071,Red(DOWN)
1897.18886,650.9799999999959,190.72000000000116,-0.0020458779988627223,-0.002047973666063263,Red(DOWN)
1012.10325,816.7899999999936,485.7399999999907,0.005221277064131723,0.005207693459036227,Green(UP)
958.29861,643.4499999999971,54.20000000001164,-0.0005795760604291626,-0.0005797440795570895,Red(DOWN)
706.7959,653.4600000000064,2.8000000000029104,2.9958561959098545e-05,2.9958113210443217e-05,Green(UP)
710.38168,541.7200000000012,43.2899999999936,-0.0004631668910459387,-0.00046327418596203555,Red(DOWN)
3474.4356,1586.070000000007,1435.520000000004,-0.01536598362226265,-0.015485263831361213,Red(DOWN)
2363.05968,1100.0,877.3899999999994,0.009538256792497929,0.009493054825843594,Green(UP)
2560.47367,1916.5599999999977,1380.2100000000064,0.014862732855781024,0.014753364782458357,Green(UP)
1597.06769,839.1000000000058,6.929999999993015,7.353251697023339e-05,7.352981358728475e-05,Green(UP)
1927.98124,1968.9600000000064,1557.8500000000058,-0.016528744110404878,-0.016666867925220204,Red(DOWN)
1440.41777,835.7399999999907,327.0,0.0035277702949010987,0.0035215623092217565,Green(UP)
1659.19728,1391.9500000000116,1110.5100000000093,-0.01193838750979637,-0.012010222358580179,Red(DOWN)
2948.09971,1167.6500000000087,6.369999999995343,-6.930723986469033e-05,-6.930964172237348e-05,Red(DOWN)
1113.80054,716.570000000007,205.6299999999901,0.002237462652283746,0.0022349632602267308,Green(UP)
1126.88174,1096.6699999999983,347.4800000000105,0.0037724934979097608,0.0037653954901717855,Green(UP)
804.64841,654.8300000000017,96.16999999999825,0.001040166859334205,0.0010396262606294125,Green(UP)
765.60662,418.2700000000041,223.34999999999127,0.002413225187134255,0.0024103180353675785,Green(UP)
646.50474,568.8300000000017,326.66999999999825,0.003521067174270009,0.003514882730224088,Green(UP)
910.05796,693.3699999999953,261.8399999999965,0.002812383596061594,0.002808436244561722,Green(UP)
605.87134,415.25,331.7700000000041,0.0035534972874017886,0.003547198533242926,Green(UP)
539.73949,408.8500000000058,141.55999999999767,0.0015108414829939898,0.0015097013102697333,Green(UP)
803.65233,607.2200000000012,119.13999999999942,0.0012696390970408523,0.0012688337868858764,Green(UP)
883.82544,585.1699999999983,296.0,0.003150383000363039,0.003145430941700189,Green(UP)
1375.06652,930.0,239.8000000000029,0.002544220688121544,0.0025409896378427864,Green(UP)
786.92644,377.61999999999534,187.38999999999942,0.001983117835022454,0.001981154052694581,Green(UP)
750.72307,418.5200000000041,113.08000000000175,0.001194338825517551,0.0011936261702805968,Green(UP)
599.33683,535.8299999999872,422.65999999998894,0.00445876475991324,0.004448853917477447,Green(UP)
709.58099,666.6699999999983,141.77999999999884,-0.0014890396786329196,-0.0014901493999647034,Red(DOWN)
585.68189,414.7699999999895,50.50999999999476,-0.0005312706582612246,-0.000531411832520736,Red(DOWN)
4436.60731,2330.149999999994,1466.2100000000064,-0.015429982328570785,-0.0155502633999423,Red(DOWN)
3037.5871,1300.8300000000017,558.4000000000087,0.0059685392566668416,0.005950798083828809,Green(UP)
3948.23271,2317.979999999996,384.6999999999971,-0.0040875255350811815,-0.004095902302206605,Red(DOWN)
2166.9421,885.5400000000081,85.8799999999901,-0.0009162397087065082,-0.0009166597128776374,Red(DOWN)
2615.68539,2517.929999999993,2147.9900000000052,0.022937568730267303,0.022678457473080296,Green(UP)
1989.46965,1211.1699999999983,931.4199999999983,-0.009723253380412588,-0.009770832878110244,Red(DOWN)
1188.49425,1012.8899999999994,465.4400000000023,0.004906515406336118,0.004894517688274478,Green(UP)
1050.742,856.1299999999901,655.0200000000041,-0.0068712905998265135,-0.006895006619291483,Red(DOWN)
443.76148,319.33000000000175,55.80000000000291,-0.0005894217181411003,-0.0005895954954107978,Red(DOWN)
342.72272,369.50999999999476,154.44000000000233,0.001632329337346608,0.0016309985358212258,Green(UP)
300.04587,237.41999999999825,41.580000000001746,-0.00043875713336477594,-0.0004388534154398651,Red(DOWN)
360.16333,385.72000000000116,125.41000000000349,-0.0013239223403054014,-0.0013247994997664869,Red(DOWN)
335.79125,482.5899999999965,176.44000000000233,-0.001865102478100081,-0.0018668439474097312,Red(DOWN)
304.40657,315.8999999999942,0.01999999998952262,-2.1180997330053337e-07,-2.1180999577009718e-07,Red(DOWN)
275.47256,323.34999999999127,217.29000000000815,-0.00230120994354848,-0.0023038617962449007,Red(DOWN)
409.40458,484.3600000000006,143.6700000000128,-0.0015250465570698045,-0.0015262106242253045,Red(DOWN)
235.14105,367.570000000007,303.40000000000873,0.0032254878603545415,0.0032202971331426597,Green(UP)
150.60139,225.61999999999534,150.4499999999971,-0.0015943124004547907,-0.0015955846689120101,Red(DOWN)
194.41264,181.83000000000175,30.10000000000582,0.00031947776318021773,0.000319426741026399,Green(UP)
226.92498,377.11999999999534,171.57000000000698,-0.0018204416594975869,-0.0018221006771510322,Red(DOWN)
197.65314,284.9799999999959,254.64999999999418,0.0027068885610173413,0.0027032315361291315,Green(UP)
271.33726,228.2600000000093,159.39999999999418,0.0016898220343887706,0.0016883958915272627,Green(UP)
313.77601,336.63000000000466,136.77999999999884,0.0014475778999156075,0.0014465311690553915,Green(UP)
194.65011,127.19000000000233,75.65000000000873,-0.0007994660222185898,-0.0007997857656062689,Red(DOWN)
233.44386,263.4799999999959,149.99000000000524,-0.0015863564251719221,-0.00158761602081376,Red(DOWN)
278.58075,331.1900000000023,219.99000000000524,0.002330402295508287,0.0023276911193491844,Green(UP)
185.10489,269.4799999999959,209.74000000000524,-0.002216656098076572,-0.0022191165168123266,Red(DOWN)
278.46964,395.5599999999977,37.88000000000466,0.0004012275784433245,0.00040114710818231795,Green(UP)
422.01065,463.5899999999965,296.61999999999534,-0.0031405594646966616,-0.0031455013711856254,Red(DOWN)
171.50586,185.61999999999534,124.27999999999884,0.001320000072224002,0.0013191296380265936,Green(UP)
144.36313,242.75999999999476,26.529999999998836,-0.00028140840824562527,-0.0002814480110216352,Red(DOWN)
282.09991,467.41999999999825,336.8399999999965,0.0035739268855875116,0.0035675555847587,Green(UP)
818.05763,475.1900000000023,354.6399999999994,0.0037493873308261237,0.0037423758984001065,Green(UP)
532.69589,444.0,346.9499999999971,-0.0036543844450354257,-0.0036610780201116796,Red(DOWN)
231.83722,211.70999999999185,6.190000000002328,6.543769253378476e-05,6.543555158135084e-05,Green(UP)
320.75584,233.0899999999965,147.91999999999825,-0.0015636365289256188,-0.0015648602843617869,Red(DOWN)
300.67295,292.47000000000116,127.91999999999825,0.0013543375646147577,0.0013534212767107676,Green(UP)
152.15196,189.41999999999825,45.25,0.0004784309579192218,0.0004783165463191611,Green(UP)
210.90464,280.4400000000023,2.8500000000058208,-3.0118810782595774e-05,-3.011926436312016e-05,Red(DOWN)
132.27266,150.0,34.40999999998894,-0.0003636559630699384,-0.00036372210193472794,Red(DOWN)
92.53877,127.80000000000291,16.560000000012224,-0.00017507508088513376,-0.00017509040831606797,Red(DOWN)
163.50382,258.8600000000006,189.64999999999418,-0.002005362507471804,-0.0020073759390888705,Red(DOWN)
166.86151,167.4100000000035,57.929999999993015,-0.0006137837196966726,-0.0006139721620364578,Red(DOWN)
255.91064,284.570000000007,153.84000000001106,-0.0016309766829917466,-0.001632308173412118,Red(DOWN)
541.72205,511.22000000000116,263.7899999999936,-0.0028012102791535607,-0.0028051410109211903,Red(DOWN)
438.14049,219.52999999999884,108.94999999999709,0.0011602001614163437,0.001159527649324603,Green(UP)
306.5477,333.4799999999959,239.93000000000757,0.0025520349535081152,0.0025487840420912763,Green(UP)
414.09702,426.5200000000041,73.09999999999127,0.0007755548506127654,0.0007752542633541681,Green(UP)
602.3054,427.00999999999476,335.56999999999243,0.003557472361661399,0.0035511595242590155,Green(UP)
444.18254,330.72000000000116,147.22999999999593,0.0015552940686811428,0.0015540858514542781,Green(UP)
667.55246,774.5600000000122,260.8999999999942,0.0027517904040669774,0.0027480111603898536,Green(UP)
269.9185,339.6200000000099,25.15000000000873,-0.0002645366018207558,-0.00026457159779959635,Red(DOWN)
320.98582,287.1999999999971,92.69000000000233,0.0009752042047514543,0.0009747290020523711,Green(UP)
222.20274,398.11999999999534,146.82000000000698,-0.001543208254493004,-0.0015444002268169437,Red(DOWN)
508.48683,477.3899999999994,342.3899999999994,-0.0036043841286667907,-0.003610895572345195,Red(DOWN)
